Date,Hour,Temp.Faren,Load.MW
3/8/2005,11,37,6674.3
3/8/2005,12,34,6779.2
3/8/2005,13,28,6834.0
3/8/2005,14,26,6885.8
3/8/2005,15,24,6820.0
3/8/2005,16,24,6885.1
3/8/2005,17,24,6965.6
3/8/2005,18,24,7006.7
3/8/2005,19,23,7068.7
3/8/2005,20,21,6901.5
3/8/2005,21,21,6660.7
3/8/2005,22,21,6330.0
3/8/2005,23,20,5853.1
3/9/2005,0,19,5318.3
3/9/2005,1,18,4970.4
3/9/2005,2,18,4791.6
3/9/2005,3,16,4684.4
3/9/2005,4,16,4600.5
3/9/2005,5,16,4617.6
3/9/2005,6,16,4991.2
3/9/2005,7,18,5552.1
3/9/2005,8,18,6066.4
3/9/2005,9,19,6434.7
3/9/2005,10,21,6710.4
3/9/2005,11,25,6807.5
3/9/2005,12,26,6834.0
3/9/2005,13,29,6793.8
3/9/2005,14,29,6788.0
3/9/2005,15,30,6701.8
3/9/2005,16,29,6802.4
3/9/2005,17,28,6810.5
3/9/2005,18,29,6893.1
3/9/2005,19,28,7112.7
3/9/2005,20,28,6691.7
3/9/2005,21,27,6618.2
3/9/2005,22,27,6308.4
3/9/2005,23,27,5840.4
3/10/2005,0,25,5335.8
3/10/2005,1,25,4964.6
3/10/2005,2,25,4795.0
3/10/2005,3,25,4672.1
3/10/2005,4,23,4645.0
3/10/2005,5,21,4721.3
3/10/2005,6,22,5097.7
3/10/2005,7,23,5683.2
3/10/2005,8,22,6229.4
3/10/2005,9,25,6567.7
3/10/2005,10,25,6799.4
3/10/2005,11,28,6865.3
3/10/2005,12,28,6867.2
3/10/2005,13,29,6840.0
3/10/2005,14,29,6826.2
3/10/2005,15,30,6818.0
3/10/2005,16,31,6787.1
3/10/2005,17,31,6863.0
3/10/2005,18,31,6958.9
3/10/2005,19,30,7034.1
3/10/2005,20,30,6768.9
3/10/2005,21,30,6525.7
3/10/2005,22,30,6171.3
3/10/2005,23,30,5751.0
3/11/2005,0,30,5251.1
3/11/2005,1,31,4856.3
3/11/2005,2,30,4663.6
3/11/2005,3,30,4566.5
3/11/2005,4,30,4533.5
3/11/2005,5,30,4620.3
3/11/2005,6,30,4960.1
3/11/2005,7,30,5556.3
3/11/2005,8,30,6126.0
3/11/2005,9,32,6529.4
3/11/2005,10,33,6786.7
3/11/2005,11,33,6858.7
3/11/2005,12,34,6833.6
3/11/2005,13,35,6769.4
3/11/2005,14,37,6671.0
3/11/2005,15,36,6676.3
3/11/2005,16,37,6657.7
3/11/2005,17,36,6708.7
3/11/2005,18,35,6749.0
3/11/2005,19,35,6671.7
3/11/2005,20,35,6504.8
3/11/2005,21,36,6226.8
3/11/2005,22,35,5915.2
3/11/2005,23,35,5667.3
3/12/2005,0,35,5183.9
3/12/2005,1,36,4920.3
3/12/2005,2,33,4625.0
3/12/2005,3,33,4536.2
3/12/2005,4,33,4415.0
3/12/2005,5,33,4453.0
3/12/2005,6,31,4583.9
3/12/2005,7,30,4725.4
3/12/2005,8,30,5035.9
3/12/2005,9,31,5318.3
3/12/2005,10,32,5582.2
3/12/2005,11,36,5744.9
3/12/2005,12,38,5767.9
3/12/2005,13,40,5735.6
3/12/2005,14,42,5638.8
3/12/2005,15,41,5614.3
3/12/2005,16,45,5557.7
3/12/2005,17,43,5605.5
3/12/2005,18,42,5723.8
3/12/2005,19,40,6002.7
3/12/2005,20,41,6045.5
3/12/2005,21,40,5738.8
3/12/2005,22,40,5546.6
3/12/2005,23,40,5275.7
3/13/2005,0,39,4957.9
3/13/2005,1,37,4697.7
3/13/2005,2,37,4501.2
3/13/2005,3,36,4358.6
3/13/2005,4,35,4284.7
3/13/2005,5,35,4276.4
3/13/2005,6,35,4331.2
3/13/2005,7,35,4382.3
3/13/2005,8,35,4566.4
3/13/2005,9,37,4856.7
3/13/2005,10,39,5093.7
3/13/2005,11,40,5266.2
3/13/2005,12,42,5366.2
3/13/2005,13,43,5375.2
3/13/2005,14,43,5366.3
3/13/2005,15,43,5312.8
3/13/2005,16,43,5332.0
3/13/2005,17,42,5386.0
3/13/2005,18,41,5568.9
3/13/2005,19,40,5923.0
3/13/2005,20,39,5933.2
3/13/2005,21,38,5748.2
3/13/2005,22,38,5538.2
3/13/2005,23,37,5203.1
3/14/2005,0,36,4801.8
3/14/2005,1,35,4526.4
3/14/2005,2,34,4385.6
3/14/2005,3,33,4309.2
3/14/2005,4,31,4287.9
3/14/2005,5,30,4400.8
3/14/2005,6,29,4771.3
3/14/2005,7,29,5422.3
3/14/2005,8,29,5992.6
3/14/2005,9,31,6318.9
3/14/2005,10,33,6511.5
3/14/2005,11,34,6560.1
3/14/2005,12,37,6308.8
3/14/2005,13,38,6198.1
3/14/2005,14,40,6644.1
3/14/2005,15,39,6651.5
3/14/2005,16,39,6686.7
3/14/2005,17,39,6721.5
3/14/2005,18,38,6740.9
3/14/2005,19,37,6829.8
3/14/2005,20,35,6808.9
3/14/2005,21,34,6531.2
3/14/2005,22,33,6178.9
3/14/2005,23,32,5696.1
3/15/2005,0,31,5072.6
3/15/2005,1,31,4748.4
3/15/2005,2,30,4623.4
3/15/2005,3,30,4531.1
3/15/2005,4,30,4559.5
3/15/2005,5,29,4638.8
3/15/2005,6,29,4951.3
3/15/2005,7,29,5564.8
3/15/2005,8,30,6063.9
3/15/2005,9,34,6399.8
3/15/2005,10,36,6587.8
3/15/2005,11,38,6617.7
3/15/2005,12,42,6344.8
3/15/2005,13,43,6634.6
3/15/2005,14,45,6622.1
3/15/2005,15,45,6206.9
3/15/2005,16,45,6573.1
3/15/2005,17,44,6638.5
3/15/2005,18,43,6654.5
3/15/2005,19,41,6717.4
3/15/2005,20,40,6503.9
3/15/2005,21,39,6263.6
3/15/2005,22,37,5973.9
3/15/2005,23,37,5508.5
3/16/2005,0,35,5018.8
3/16/2005,1,34,4692.6
3/16/2005,2,34,4509.6
3/16/2005,3,33,4393.6
3/16/2005,4,33,4362.1
3/16/2005,5,32,4453.4
3/16/2005,6,32,4807.4
3/16/2005,7,32,5423.4
3/16/2005,8,34,5897.4
3/16/2005,9,35,6272.1
3/16/2005,10,38,6500.1
3/16/2005,11,40,6562.5
3/16/2005,12,42,6592.9
3/16/2005,13,43,6557.7
3/16/2005,14,44,6586.0
3/16/2005,15,44,6478.6
3/16/2005,16,43,6509.4
3/16/2005,17,43,6605.7
3/16/2005,18,42,6637.0
3/16/2005,19,41,6716.0
3/16/2005,20,40,6494.6
3/16/2005,21,39,6225.0
3/16/2005,22,38,5948.8
3/16/2005,23,37,5506.4
3/17/2005,0,36,5017.4
3/17/2005,1,36,4663.4
3/17/2005,2,35,4477.5
3/17/2005,3,34,4340.8
3/17/2005,4,34,4321.9
3/17/2005,5,33,4418.1
3/17/2005,6,33,4759.0
3/17/2005,7,34,5367.3
3/17/2005,8,36,5941.7
3/17/2005,9,37,6254.0
3/17/2005,10,40,6375.0
3/17/2005,11,41,6531.6
3/17/2005,12,43,6560.8
3/17/2005,13,43,6529.5
3/17/2005,14,46,6490.3
3/17/2005,15,45,6469.5
3/17/2005,16,47,6481.6
3/17/2005,17,47,6490.3
3/17/2005,18,44,6560.4
3/17/2005,19,43,6646.5
3/17/2005,20,43,6442.2
3/17/2005,21,42,6182.5
3/17/2005,22,43,5867.3
3/17/2005,23,42,5461.6
3/18/2005,0,41,4954.6
3/18/2005,1,41,4573.2
3/18/2005,2,39,4396.7
3/18/2005,3,39,4268.9
3/18/2005,4,39,4241.1
3/18/2005,5,39,4340.9
3/18/2005,6,37,4652.9
3/18/2005,7,37,5323.7
3/18/2005,8,39,5813.3
3/18/2005,9,41,6196.4
3/18/2005,10,43,6377.1
3/18/2005,11,45,6457.0
3/18/2005,12,46,6466.0
3/18/2005,13,48,6418.1
3/18/2005,14,49,6430.4
3/18/2005,15,49,6326.3
3/18/2005,16,49,6345.4
3/18/2005,17,48,6360.5
3/18/2005,18,46,6394.2
3/18/2005,19,45,6452.1
3/18/2005,20,44,6211.1
3/18/2005,21,43,5945.3
3/18/2005,22,42,5666.6
3/18/2005,23,40,5357.9
3/19/2005,0,39,4880.8
3/19/2005,1,38,4519.3
3/19/2005,2,37,4619.4
3/19/2005,3,37,4289.6
3/19/2005,4,36,4229.8
3/19/2005,5,35,4229.1
3/19/2005,6,35,4290.8
3/19/2005,7,36,4473.1
3/19/2005,8,37,4742.6
3/19/2005,9,39,5114.4
3/19/2005,10,41,5350.4
3/19/2005,11,43,5466.1
3/19/2005,12,47,5527.3
3/19/2005,13,48,5520.2
3/19/2005,14,51,5453.9
3/19/2005,15,50,5383.5
3/19/2005,16,52,5304.4
3/19/2005,17,49,5322.5
3/19/2005,18,44,5473.1
3/19/2005,19,43,5790.0
3/19/2005,20,43,5678.9
3/19/2005,21,44,5580.3
3/19/2005,22,43,5405.7
3/19/2005,23,43,5166.0
3/20/2005,0,41,4862.0
3/20/2005,1,41,4546.3
3/20/2005,2,42,4329.8
3/20/2005,3,43,4210.2
3/20/2005,4,43,4111.5
3/20/2005,5,43,4115.1
3/20/2005,6,42,4157.5
3/20/2005,7,41,4215.2
3/20/2005,8,41,4432.5
3/20/2005,9,41,4789.1
3/20/2005,10,41,5072.5
3/20/2005,11,43,5289.3
3/20/2005,12,43,5409.9
3/20/2005,13,41,5464.5
3/20/2005,14,41,5520.6
3/20/2005,15,41,5512.3
3/20/2005,16,39,5503.3
3/20/2005,17,39,5643.2
3/20/2005,18,41,5716.1
3/20/2005,19,41,5879.1
3/20/2005,20,39,5770.6
3/20/2005,21,39,5660.3
3/20/2005,23,39,5109.1
3/21/2005,0,39,4721.1
3/21/2005,1,39,4415.1
3/21/2005,2,39,4255.2
3/21/2005,3,41,4168.4
3/21/2005,4,41,4110.4
3/21/2005,5,43,4237.3
3/21/2005,6,43,4631.8
3/21/2005,7,42,5240.2
3/21/2005,8,42,5831.0
3/21/2005,9,42,6178.5
3/21/2005,10,42,6477.5
3/21/2005,11,43,6534.2
3/21/2005,12,43,6591.7
3/21/2005,13,45,6579.3
3/21/2005,14,45,6513.4
3/21/2005,15,43,6550.2
3/21/2005,16,44,6566.6
3/21/2005,17,45,6574.3
3/21/2005,18,45,6602.7
3/21/2005,19,44,6596.0
3/21/2005,20,42,6418.4
3/21/2005,21,40,6161.5
3/21/2005,22,40,5884.5
3/21/2005,23,39,5422.4
3/22/2005,0,40,4897.8
3/22/2005,1,39,4570.8
3/22/2005,2,39,4340.2
3/22/2005,3,38,4264.4
3/22/2005,4,38,4223.3
3/22/2005,5,37,4285.8
3/22/2005,6,37,4651.3
3/22/2005,7,37,5246.8
3/22/2005,8,39,5771.1
3/22/2005,9,42,6098.3
3/22/2005,10,47,6294.7
3/22/2005,11,49,6387.0
3/22/2005,12,53,6407.6
3/22/2005,13,53,6372.1
3/22/2005,14,55,6365.9
3/22/2005,15,56,6309.6
3/22/2005,16,51,6350.3
3/22/2005,17,48,6405.6
3/22/2005,18,47,6428.8
3/22/2005,19,45,6552.4
3/22/2005,20,46,6372.4
3/22/2005,21,46,6103.4
3/22/2005,22,46,5752.3
3/22/2005,23,47,5337.5
3/23/2005,0,46,4873.8
3/23/2005,1,46,4482.3
3/23/2005,2,45,4310.7
3/23/2005,3,44,4203.9
3/23/2005,4,44,4167.8
3/23/2005,5,44,4226.2
3/23/2005,6,44,4618.8
3/23/2005,7,43,5234.8
3/23/2005,8,43,5880.9
3/23/2005,9,42,6259.8
3/23/2005,10,40,6554.3
3/23/2005,11,40,6615.7
3/23/2005,12,39,6700.4
3/23/2005,13,37,6723.8
3/23/2005,14,37,6713.4
3/23/2005,15,36,6744.1
3/23/2005,16,35,6866.1
3/23/2005,17,36,6930.3
3/23/2005,18,34,6949.0
3/23/2005,19,34,6823.0
3/23/2005,20,34,6653.5
3/23/2005,21,34,6364.9
3/23/2005,22,34,6024.8
3/23/2005,23,34,5631.3
3/24/2005,0,34,5115.9
3/24/2005,1,33,4728.3
3/24/2005,2,33,4561.8
3/24/2005,3,33,4417.6
3/24/2005,4,33,4390.4
3/24/2005,5,33,4464.1
3/24/2005,6,34,4817.5
3/24/2005,7,35,5367.2
3/24/2005,8,35,5959.5
3/24/2005,9,36,6337.4
3/24/2005,10,36,6608.7
3/24/2005,11,38,6695.2
3/24/2005,12,40,6670.8
3/24/2005,13,41,6605.9
3/24/2005,14,43,6562.1
3/24/2005,15,42,6534.7
3/24/2005,16,43,6535.4
3/24/2005,17,43,6572.0
3/24/2005,18,42,6589.6
3/24/2005,19,42,6580.0
3/24/2005,20,42,6350.2
3/24/2005,21,42,6104.1
3/24/2005,22,42,5806.7
3/24/2005,23,42,5452.1
3/25/2005,0,42,4977.2
3/25/2005,1,42,4636.4
3/25/2005,2,41,4409.3
3/25/2005,3,39,4296.5
3/25/2005,4,39,4246.3
3/25/2005,5,40,4286.7
3/25/2005,6,40,4504.7
3/25/2005,7,41,4985.6
3/25/2005,8,42,5485.0
3/25/2005,9,43,5935.9
3/25/2005,10,43,6196.8
3/25/2005,11,43,6260.8
3/25/2005,12,45,6253.0
3/25/2005,13,46,6216.6
3/25/2005,14,46,6185.6
3/25/2005,15,47,6142.2
3/25/2005,16,47,6119.0
3/25/2005,17,47,6163.2
3/25/2005,18,46,6210.7
3/25/2005,19,46,6231.3
3/25/2005,20,45,6046.3
3/25/2005,21,43,5851.7
3/25/2005,22,43,5614.9
3/25/2005,23,42,5308.4
3/26/2005,0,41,5267.3
3/26/2005,1,40,4591.0
3/26/2005,2,40,4394.2
3/26/2005,3,39,4303.9
3/26/2005,4,38,4229.8
3/26/2005,5,37,4236.1
3/26/2005,6,37,4241.5
3/26/2005,7,37,4432.4
3/26/2005,8,38,4717.3
3/26/2005,9,39,5029.4
3/26/2005,10,42,5314.9
3/26/2005,11,45,5439.2
3/26/2005,12,46,5485.5
3/26/2005,13,48,5457.4
3/26/2005,14,47,5282.7
3/26/2005,15,45,5323.3
3/26/2005,16,44,5360.3
3/26/2005,17,42,5437.5
3/26/2005,18,41,5462.8
3/26/2005,21,40,5335.4
3/26/2005,22,40,5147.6
3/26/2005,23,40,4923.4
3/27/2005,0,40,4613.7
3/27/2005,1,41,4302.7
3/27/2005,2,41,4088.1
3/27/2005,3,41,3965.9
3/27/2005,4,41,3863.2
3/27/2005,5,41,3853.0
3/27/2005,6,41,3854.2
3/27/2005,7,40,3936.7
3/27/2005,8,40,4141.6
3/27/2005,9,42,4436.6
3/27/2005,10,46,4920.7
3/27/2005,11,46,5144.4
3/27/2005,12,45,5189.2
3/27/2005,13,46,5182.2
3/27/2005,14,47,5157.9
3/27/2005,15,48,5120.3
3/27/2005,16,49,5105.0
3/27/2005,17,47,5166.5
3/27/2005,18,44,5283.8
3/27/2005,19,43,5568.2
3/27/2005,20,43,5513.3
3/27/2005,21,42,5449.7
3/27/2005,22,41,5317.1
3/27/2005,23,39,5012.3
3/28/2005,0,38,4670.4
3/28/2005,1,37,4405.6
3/28/2005,2,37,4247.2
3/28/2005,3,38,4135.9
3/28/2005,4,38,4101.2
3/28/2005,5,38,4201.1
3/28/2005,6,38,4593.3
3/28/2005,7,39,5194.9
3/28/2005,8,39,5867.6
3/28/2005,9,40,6310.1
3/28/2005,10,41,6580.0
3/28/2005,11,42,6721.9
3/28/2005,12,43,6750.7
3/28/2005,13,45,6757.4
3/28/2005,14,46,6762.8
3/28/2005,15,47,6745.8
3/28/2005,16,48,6795.5
3/28/2005,17,49,6818.7
3/28/2005,18,48,6806.9
3/28/2005,19,48,6660.4
3/28/2005,20,47,6503.3
3/28/2005,21,46,6145.4
3/28/2005,22,47,5852.7
3/28/2005,23,47,5391.4
3/29/2005,0,47,4869.9
3/29/2005,1,47,4531.9
3/29/2005,2,47,4310.6
3/29/2005,3,46,4171.2
3/29/2005,4,45,4138.9
3/29/2005,5,45,4181.8
3/29/2005,6,45,4550.2
3/29/2005,7,45,5230.3
3/29/2005,8,45,5853.6
3/29/2005,9,46,6150.0
3/29/2005,10,47,6472.8
3/29/2005,11,48,6480.1
3/29/2005,12,49,6534.2
3/29/2005,13,51,6502.3
3/29/2005,14,52,6502.3
3/29/2005,15,54,6467.0
3/29/2005,16,58,6455.9
3/29/2005,17,59,6493.4
3/29/2005,18,57,6484.1
3/29/2005,19,56,6507.5
3/29/2005,20,54,6307.7
3/29/2005,21,52,5996.1
3/29/2005,22,50,5680.0
3/29/2005,23,49,5303.1
3/30/2005,0,48,4833.7
3/30/2005,1,47,4475.3
3/30/2005,2,47,4290.0
3/30/2005,3,46,4173.9
3/30/2005,4,46,4130.1
3/30/2005,5,46,4189.9
3/30/2005,6,46,4515.7
3/30/2005,7,47,5114.8
3/30/2005,8,48,5679.6
3/30/2005,9,51,6052.5
3/30/2005,10,54,6272.6
3/30/2005,11,56,6368.8
3/30/2005,12,59,6373.2
3/30/2005,13,61,6342.6
3/30/2005,14,60,6321.2
3/30/2005,15,61,6334.3
3/30/2005,16,61,6315.4
3/30/2005,17,59,6388.8
3/30/2005,18,58,6366.9
3/30/2005,19,56,6422.7
3/30/2005,20,53,6268.3
3/30/2005,21,48,5982.1
3/30/2005,22,46,5703.8
3/30/2005,23,45,5227.2
3/31/2005,0,45,4788.4
3/31/2005,1,45,4431.0
3/31/2005,2,44,4230.5
3/31/2005,3,44,4137.2
3/31/2005,4,43,4113.4
3/31/2005,5,44,4167.9
3/31/2005,6,42,4452.8
3/31/2005,7,44,5113.4
3/31/2005,8,47,5652.4
3/31/2005,9,49,6029.9
3/31/2005,10,51,6260.1
3/31/2005,11,52,6297.4
3/31/2005,12,52,6372.6
3/31/2005,13,52,6369.9
3/31/2005,14,51,6351.1
3/31/2005,15,50,6351.0
3/31/2005,16,48,5932.5
3/31/2005,17,46,6194.5
3/31/2005,18,45,6467.7
3/31/2005,19,44,6512.0
3/31/2005,20,43,6285.6
3/31/2005,21,43,6064.6
3/31/2005,22,43,5756.4
3/31/2005,23,43,5291.0
4/1/2005,0,43,4820.0
4/1/2005,1,43,4478.7
4/1/2005,2,44,4013.4
4/1/2005,3,43,4168.3
4/1/2005,4,42,4157.1
4/1/2005,5,42,4218.5
4/1/2005,6,41,4535.4
4/1/2005,7,42,5201.4
4/1/2005,8,43,5843.8
4/1/2005,9,44,6253.4
4/1/2005,10,44,6454.0
4/1/2005,11,46,6522.3
4/1/2005,12,47,6563.3
4/1/2005,13,50,6515.9
4/1/2005,14,51,6477.2
4/1/2005,15,52,6422.9
4/1/2005,16,51,6404.3
4/1/2005,17,49,6421.3
4/1/2005,18,49,6403.7
4/1/2005,19,48,6357.9
4/1/2005,20,49,6194.8
4/1/2005,21,47,5956.5
4/1/2005,22,45,5678.4
4/1/2005,23,45,5325.4
4/2/2005,0,45,4953.6
4/2/2005,1,44,4577.8
4/2/2005,2,42,4369.4
4/2/2005,3,41,4242.6
4/2/2005,4,41,4178.9
4/2/2005,5,40,4202.2
4/2/2005,6,40,4301.1
4/2/2005,7,40,4396.1
4/2/2005,8,40,4811.6
4/2/2005,9,41,5206.6
4/2/2005,10,43,5602.1
4/2/2005,11,49,5782.9
4/2/2005,12,55,5950.5
4/2/2005,13,54,5838.1
4/2/2005,14,56,5767.1
4/2/2005,15,56,5764.0
4/2/2005,16,56,5798.8
4/2/2005,17,56,5867.0
4/2/2005,18,55,5892.1
4/2/2005,19,56,5982.6
4/2/2005,20,56,5852.7
4/2/2005,21,56,5688.3
4/2/2005,22,53,5505.9
4/2/2005,23,52,5250.6
4/3/2005,0,50,4879.5
4/3/2005,1,48,4552.6
4/3/2005,3,46,4344.4
4/3/2005,4,46,4231.3
4/3/2005,5,47,4139.8
4/3/2005,6,47,4169.4
4/3/2005,7,46,4197.6
4/3/2005,8,44,4331.3
4/3/2005,9,43,4633.0
4/3/2005,10,43,4904.9
4/3/2005,11,43,5120.4
4/3/2005,12,41,5337.8
4/3/2005,13,42,5370.0
4/3/2005,14,43,5374.8
4/3/2005,15,43,5348.9
4/3/2005,16,44,5361.7
4/3/2005,17,42,5421.7
4/3/2005,18,43,5423.7
4/3/2005,19,43,5552.8
4/3/2005,20,43,5739.8
4/3/2005,21,43,5681.3
4/3/2005,22,43,5558.6
4/3/2005,23,42,5265.8
4/4/2005,0,42,4821.6
4/4/2005,1,42,4515.4
4/4/2005,2,43,4340.3
4/4/2005,3,43,4144.3
4/4/2005,4,43,4100.4
4/4/2005,5,43,4158.2
4/4/2005,6,43,4531.2
4/4/2005,7,44,5195.9
4/4/2005,8,44,5718.8
4/4/2005,9,45,6003.8
4/4/2005,10,45,6276.2
4/4/2005,11,46,6322.0
4/4/2005,12,47,6454.6
4/4/2005,13,48,6439.7
4/4/2005,14,50,6445.5
4/4/2005,15,53,6378.0
4/4/2005,16,55,6361.5
4/4/2005,17,55,6340.7
4/4/2005,18,58,6252.8
4/4/2005,19,57,5971.9
4/4/2005,20,56,6224.5
4/4/2005,21,54,6077.7
4/4/2005,22,50,5884.7
4/4/2005,23,49,5427.1
4/5/2005,0,48,4958.3
4/5/2005,1,48,4468.4
4/5/2005,2,48,4233.1
4/5/2005,3,47,4142.5
4/5/2005,4,46,4083.9
4/5/2005,5,46,4137.8
4/5/2005,6,45,4514.0
4/5/2005,7,45,5121.0
4/5/2005,8,46,5672.8
4/5/2005,9,48,6045.9
4/5/2005,10,51,6241.7
4/5/2005,11,54,6323.3
4/5/2005,12,56,6357.6
4/5/2005,13,59,6355.2
4/5/2005,14,62,6341.9
4/5/2005,15,65,6301.5
4/5/2005,16,66,6333.7
4/5/2005,17,67,6303.4
4/5/2005,18,68,6208.8
4/5/2005,19,66,5960.0
4/5/2005,20,64,6191.8
4/5/2005,21,63,5998.1
4/5/2005,22,62,5738.0
4/5/2005,23,62,5298.2
4/6/2005,0,61,4761.5
4/6/2005,1,60,4376.2
4/6/2005,2,60,4151.6
4/6/2005,3,58,4049.8
4/6/2005,4,57,4010.5
4/6/2005,5,56,4063.7
4/6/2005,6,53,4418.4
4/6/2005,7,52,5015.4
4/6/2005,8,55,5572.1
4/6/2005,9,56,5990.5
4/6/2005,10,58,6208.6
4/6/2005,11,61,6300.0
4/6/2005,12,65,6354.4
4/6/2005,13,67,6308.2
4/6/2005,14,71,6435.0
4/6/2005,15,73,6433.4
4/6/2005,16,73,6429.8
4/6/2005,17,72,6423.6
4/6/2005,18,69,6337.1
4/6/2005,19,65,6024.9
4/6/2005,20,63,6161.4
4/6/2005,21,62,5988.1
4/6/2005,22,61,5718.3
4/6/2005,23,59,5314.1
4/7/2005,0,56,4795.0
4/7/2005,1,55,4384.0
4/7/2005,2,53,4210.5
4/7/2005,3,52,4071.3
4/7/2005,4,50,3985.3
4/7/2005,5,50,4084.6
4/7/2005,6,49,4436.6
4/7/2005,7,50,5076.5
4/7/2005,8,52,5707.4
4/7/2005,9,54,6085.3
4/7/2005,10,64,6293.7
4/7/2005,11,67,6423.5
4/7/2005,12,71,6490.8
4/7/2005,13,71,6514.7
4/7/2005,14,76,6524.6
4/7/2005,15,77,6566.1
4/7/2005,16,77,6615.0
4/7/2005,17,75,6654.7
4/7/2005,18,74,6506.6
4/7/2005,19,73,6251.9
4/7/2005,20,72,6335.7
4/7/2005,21,69,6057.4
4/7/2005,22,69,5803.2
4/7/2005,23,62,5333.6
4/8/2005,0,60,4869.5
4/8/2005,1,58,4299.5
4/8/2005,2,58,4275.1
4/8/2005,3,58,4093.5
4/8/2005,4,58,4070.8
4/8/2005,5,58,4099.2
4/8/2005,6,56,4465.1
4/8/2005,7,55,5144.1
4/8/2005,8,54,5767.1
4/8/2005,9,51,6128.5
4/8/2005,10,52,6348.9
4/8/2005,11,53,6409.5
4/8/2005,12,56,6435.7
4/8/2005,13,58,6413.9
4/8/2005,14,58,6459.9
4/8/2005,15,59,6371.6
4/8/2005,16,61,6368.9
4/8/2005,17,62,6276.7
4/8/2005,18,63,6226.7
4/8/2005,19,62,5916.5
4/8/2005,20,51,5969.3
4/8/2005,21,50,5838.3
4/8/2005,22,49,5591.4
4/8/2005,23,48,5217.0
4/9/2005,0,49,4805.8
4/9/2005,1,48,4494.5
4/9/2005,2,47,4231.0
4/9/2005,3,49,4105.5
4/9/2005,4,50,3999.1
4/9/2005,5,49,3983.4
4/9/2005,6,48,4088.4
4/9/2005,7,48,4208.9
4/9/2005,8,49,4500.1
4/9/2005,9,51,4890.9
4/9/2005,10,55,5128.9
4/9/2005,11,56,5269.9
4/9/2005,12,58,5370.3
4/9/2005,13,58,5332.1
4/9/2005,14,60,5281.5
4/9/2005,15,60,5257.8
4/9/2005,16,58,5171.6
4/9/2005,17,57,5137.6
4/9/2005,18,54,5158.3
4/9/2005,19,51,4960.4
4/9/2005,20,50,5511.8
4/9/2005,21,48,5480.8
4/9/2005,22,47,5244.9
4/9/2005,23,46,5019.7
4/10/2005,0,46,4720.1
4/10/2005,1,46,4421.6
4/10/2005,2,45,4149.9
4/10/2005,3,45,4032.3
4/10/2005,4,44,3939.8
4/10/2005,5,44,3935.4
4/10/2005,6,44,3980.2
4/10/2005,7,44,4026.4
4/10/2005,8,49,4225.2
4/10/2005,9,51,4480.5
4/10/2005,10,53,4791.2
4/10/2005,11,59,4737.4
4/10/2005,12,64,5080.4
4/10/2005,13,68,5132.5
4/10/2005,14,71,5147.2
4/10/2005,15,72,5128.2
4/10/2005,16,73,5101.9
4/10/2005,17,73,5135.1
4/10/2005,18,70,5121.4
4/10/2005,19,67,5139.3
4/10/2005,20,65,5462.6
4/10/2005,21,62,5438.7
4/10/2005,22,62,5324.1
4/10/2005,23,63,4959.4
4/11/2005,0,61,4577.6
4/11/2005,1,58,4247.3
4/11/2005,2,59,4043.8
4/11/2005,3,56,3952.1
4/11/2005,4,54,3894.6
4/11/2005,5,53,3993.0
4/11/2005,6,51,4339.4
4/11/2005,7,49,4976.9
4/11/2005,8,50,5606.9
4/11/2005,9,50,5940.9
4/11/2005,10,51,6197.5
4/11/2005,11,54,6248.8
4/11/2005,12,55,6320.0
4/11/2005,13,55,6311.6
4/11/2005,14,57,6315.1
4/11/2005,15,59,6271.8
4/11/2005,16,54,6247.7
4/11/2005,17,52,6262.7
4/11/2005,18,49,6161.3
4/11/2005,19,46,5921.9
4/11/2005,20,44,6079.6
4/11/2005,21,44,5967.7
4/11/2005,22,44,5648.6
4/11/2005,23,44,5208.0
4/12/2005,0,45,4681.5
4/12/2005,1,44,4347.9
4/12/2005,2,42,4149.5
4/12/2005,3,41,4031.8
4/12/2005,4,40,3977.4
4/12/2005,5,39,4061.3
4/12/2005,6,38,4495.4
4/12/2005,7,38,5069.5
4/12/2005,8,39,5703.7
4/12/2005,9,40,6069.4
4/12/2005,10,43,6284.4
4/12/2005,11,45,6124.4
4/12/2005,12,48,6342.2
4/12/2005,13,52,6295.2
4/12/2005,14,53,6295.6
4/12/2005,15,54,6263.2
4/12/2005,16,55,6297.8
4/12/2005,17,57,6250.3
4/12/2005,18,56,6136.3
4/12/2005,19,57,5881.2
4/12/2005,20,56,6123.6
4/12/2005,21,51,5996.5
4/12/2005,22,49,5707.3
4/12/2005,23,51,5236.3
4/13/2005,0,50,4721.3
4/13/2005,1,49,4369.8
4/13/2005,2,48,4134.3
4/13/2005,3,46,4031.9
4/13/2005,4,45,3999.2
4/13/2005,5,43,4050.0
4/13/2005,6,41,4454.3
4/13/2005,7,40,5089.6
4/13/2005,8,43,5642.5
4/13/2005,9,44,6028.0
4/13/2005,10,47,6254.1
4/13/2005,11,49,6332.9
4/13/2005,12,51,6321.3
4/13/2005,13,52,6325.1
4/13/2005,14,53,6311.1
4/13/2005,15,54,6291.4
4/13/2005,16,56,6287.4
4/13/2005,17,51,6295.4
4/13/2005,18,50,6214.8
4/13/2005,19,48,5991.1
4/13/2005,20,46,6102.1
4/13/2005,21,45,6007.8
4/13/2005,22,45,5665.9
4/13/2005,23,45,5233.8
